po_ref,vendor_name,product_reference,order_date,difot_date,order_qty,received_qty_before_difot,line_difot_score
PO06786,Skye Li (Marketing Contractor),28000,2022-01-10 00:58:12,2022-02-14 00:58:12,5.0,5.0,1.0
PO04258,3D Markforge Printing (Internal),1006122-001,2020-09-29 01:02:22,2020-11-03 01:02:22,20.0,20.0,1.0
PO04258,3D Markforge Printing (Internal),1006199-001,2020-09-29 01:02:22,2020-11-03 01:02:22,20.0,20.0,1.0
PO04258,3D Markforge Printing (Internal),1006288-001,2020-09-29 01:02:22,2020-11-03 01:02:22,20.0,20.0,1.0
PO05488,Fujian Hitronics Technologies Inc,1001338-006,2021-06-22 05:06:33,2021-08-10 05:06:33,30.0,30.0,1.0
PO06863,Gorilla Circuits,23008,2022-01-25 04:44:35,2022-02-01 04:44:35,30.0,0.0,0.0
PO05736,3D Markforge Printing (Internal),1008075-001,2021-07-28 04:20:29,2021-09-01 04:20:29,2.0,0.0,0.0
PO07697,Mascot Fabrication P/L,23250,2022-07-19 00:04:26,2022-08-23 00:04:26,1.0,1.0,1.0
PO06849,Officeworks Ltd.,23240,2022-01-20 02:47:37,2022-01-27 02:47:37,1.0,1.0,1.0
PO07087,Ikea,23250,2022-03-09 02:43:42,2022-03-16 02:43:42,1.0,0.0,0.0
PO04753,3D Markforge Printing (Internal),1006388-003,2021-02-01 11:27:31,2021-03-08 11:27:31,20.0,0.0,0.0
PO04753,3D Markforge Printing (Internal),1006389-001,2021-02-01 11:27:31,2021-03-08 11:27:31,20.0,0.0,0.0
PO07383,Akribis Systems Sdn Bhd,29000,2022-05-23 09:14:16,2022-06-27 09:14:16,1.0,1.0,1.0
PO07382,Akribis Systems Sdn Bhd,29000,2022-05-23 09:09:55,2022-06-27 09:09:55,1.0,1.0,1.0
PO05471,3D Markforge Printing (Internal),1006122-001,2021-06-21 04:01:14,2021-07-26 04:01:14,50.0,0.0,0.0
PO05471,3D Markforge Printing (Internal),1006288-001,2021-06-21 04:01:14,2021-07-26 04:01:14,50.0,0.0,0.0
PO07317,Chubb Fire & Security,23300,2022-05-11 05:33:29,2022-05-18 05:33:29,21.0,21.0,1.0
PO06722,AT Precision Tooling,1008310-004,2021-12-20 22:43:46,2021-12-27 22:43:46,12.0,0.0,0.0
PO05823,Trenz Electronic,1008118-001,2021-08-12 00:27:20,2021-09-16 00:27:20,2.0,0.0,0.0
PO07385,JC International Resources,29000,2022-05-23 22:48:28,2022-06-27 22:48:28,208.0,208.0,1.0
PO06998,Thorlabs Inc,29000,2022-02-17 03:41:14,2022-02-24 03:41:14,1.0,0.0,0.0
PO07350,SoftWire Systems,60500,2022-05-17 05:05:07,2022-06-21 05:05:07,1.0,0.0,0.0
PO07413,RS Components Pty Ltd,1006217-001,2022-06-01 00:50:23,2022-06-08 00:50:23,10.0,10.0,1.0
PO06027,3D Markforge Printing (Internal),1007674-002,2021-09-20 04:50:57,2021-10-25 04:50:57,3.0,0.0,0.0
PO06027,3D Markforge Printing (Internal),1007367-002,2021-09-20 04:50:57,2021-10-25 04:50:57,3.0,0.0,0.0
PO06027,3D Markforge Printing (Internal),1007368-002,2021-09-20 04:50:57,2021-10-25 04:50:57,3.0,0.0,0.0
PO06027,3D Markforge Printing (Internal),1007671-003,2021-09-20 04:50:57,2021-10-25 04:50:57,3.0,0.0,0.0
PO06027,3D Markforge Printing (Internal),1007672-002,2021-09-20 04:50:57,2021-10-25 04:50:57,3.0,0.0,0.0
PO06027,3D Markforge Printing (Internal),1007673-002,2021-09-20 04:50:57,2021-10-25 04:50:57,3.0,0.0,0.0
PO07237,"Wellste Material CO.,LTD",29000,2022-04-14 02:28:21,2022-04-21 02:28:21,5.0,5.0,1.0
PO04816,PCBWay,1007416-001,2021-02-08 22:55:20,2021-03-15 22:55:20,1.0,0.0,0.0
PO07259,"Mouser Electronics, Inc.",23008,2022-04-27 21:36:01,2022-05-04 21:36:01,200.0,0.0,0.0
PO07108,Active Electronics,29000,2022-03-13 23:15:04,2022-04-17 23:15:04,10.0,0.0,0.0
PO07193,PCBWay,23008,2022-04-05 04:45:08,2022-05-10 04:45:08,100.0,0.0,0.0
PO07257,"Mouser Electronics, Inc.",23008,2022-04-27 00:52:58,2022-05-04 00:52:58,200.0,0.0,0.0
PO07255,Diverse Electronics,29000,2022-04-25 23:10:19,2022-05-30 23:10:19,8.0,9.0,0.0
PO07624,Mektronics Australia Pty Ltd,23008,2022-07-06 05:03:20,2022-08-10 05:03:20,3.0,21.0,0.0
PO07220,AT Precision Tooling,29000,2022-04-08 19:37:01,2022-05-13 19:37:01,3.0,15.0,0.0
PO07322,Cesanta Software Limited,23500,2022-05-12 02:27:14,2022-06-16 02:27:14,1.0,1.0,1.0
PO07366,Officeworks Ltd.,23008,2022-05-19 02:02:53,2022-06-23 02:02:53,15.0,19.0,1.0
PO07377,Officeworks Ltd.,24050,2022-05-22 23:55:58,2022-05-29 23:55:58,2.0,2.0,1.0
PO07373,3D Markforge Printing (Internal),1007931-007,2022-05-20 04:43:14,2022-06-24 04:43:14,7.0,7.0,1.0
PO07370,GigGear Australia,29000,2022-05-19 22:32:55,2022-06-23 22:32:55,4.0,4.0,1.0
PO07370,GigGear Australia,24015,2022-05-19 22:32:55,2022-06-23 22:32:55,1.0,1.0,1.0
PO07530,iWave Global EMEA FZ-LLC,29000,2022-07-08 19:52:32,2022-08-12 19:52:32,7.0,11.0,1.0
PO07368,Kogan.com,23250,2022-05-19 04:40:20,2022-05-26 04:40:20,2.0,10.0,1.0
PO07368,Kogan.com,24015,2022-05-19 04:40:20,2022-06-23 04:40:20,1.0,1.0,1.0
PO07364,Hare & Forbes Machineryhouse,29000,2022-05-19 01:28:14,2022-06-23 01:28:14,1.0,1.0,1.0
PO07364,Hare & Forbes Machineryhouse,24015,2022-05-19 01:28:14,2022-06-23 01:28:14,1.0,1.0,1.0
PO07356,"JLCPCB (JiaLiChuang (HongKong) Co., Limited)",29000,2022-05-18 00:56:12,2022-06-22 00:56:12,10.0,10.0,1.0
PO07356,"JLCPCB (JiaLiChuang (HongKong) Co., Limited)",24015,2022-05-18 00:56:12,2022-06-22 00:56:12,1.0,1.0,1.0
PO07354,onlinecomponents.com,29000,2022-05-18 00:18:49,2022-06-22 00:18:49,12.0,24.0,1.0
PO07354,onlinecomponents.com,24015,2022-05-18 00:18:49,2022-06-22 00:18:49,1.0,1.0,1.0
PO06886,Panelera Industries Pty Limited,60500,2022-01-31 02:30:46,2022-03-07 02:30:46,1.0,1.0,1.0
PO07279,JC International Resources,29000,2022-05-04 08:20:22,2022-06-08 08:20:22,350.0,350.0,1.0
PO07287,iWave Global EMEA FZ-LLC,29000,2022-05-05 04:54:07,2022-06-09 04:54:07,3.0,3.0,1.0
PO07292,JC International Resources,29000,2022-05-06 01:27:24,2022-06-10 01:27:24,110.0,110.0,1.0
PO07299,JC International Resources,29000,2022-05-09 01:45:05,2022-06-13 01:45:05,220.0,220.0,1.0
PO07371,Samec Pty Ltd,23008,2022-05-19 23:14:08,2022-05-26 23:14:08,3.0,42.0,1.0
PO07388,Palladian Publications Limited,28000,2022-05-24 02:17:29,2022-06-28 02:17:29,1.0,1.0,1.0
PO07277,Polymax Ltd.,29000,2022-05-04 02:55:24,2022-06-08 02:55:24,50.0,50.0,1.0
PO07205,Kenelec Scientific Pty Ltd,29000,2022-04-07 00:54:22,2022-05-12 00:54:22,1.0,1.0,1.0
PO06817,3ERP,29000,2022-01-16 23:10:56,2022-02-20 23:10:56,10.0,0.0,0.0
PO06794,3ERP,29000,2022-01-11 21:49:36,2022-02-15 21:49:36,1.0,0.0,0.0
PO07268,Haiyin Sun,29000,2022-05-01 23:19:11,2022-06-05 23:19:11,1.0,1.0,1.0
PO06977,INDEX COMPANY PTY LIMITED,60500,2022-02-14 03:35:41,2022-03-21 03:35:41,1.0,1.0,1.0
PO07296,Digi-Key Electronics,29000,2022-05-06 16:57:04,2022-06-10 16:57:04,3.0,3.0,1.0
PO07278,"Mouser Electronics, Inc.",29000,2022-05-04 08:05:28,2022-06-08 08:05:28,100.0,210.0,1.0
PO07274,RS Components Pty Ltd,1009353-001,2022-05-03 04:17:23,2022-05-10 04:17:23,550.0,550.0,1.0
PO07183,SCORPTEC COMPUTERS,60500,2022-04-05 00:14:52,2022-05-10 00:14:52,1.0,1.0,1.0
PO07196,Dell Australia Pty Limited,23500,2022-04-06 00:29:42,2022-04-13 00:29:42,1.0,1.0,1.0
PO07219,Open Wiring Systems,23008,2022-04-08 05:29:22,2022-05-13 05:29:22,6.0,6.0,1.0
PO07263,"Mouser Electronics, Inc.",29000,2022-04-29 00:39:53,2022-06-03 00:39:53,30.0,30.0,1.0
PO07276,Digi-Key Electronics,29000,2022-05-03 10:53:27,2022-06-07 10:53:27,9.0,9.0,1.0
PO07280,"Mouser Electronics, Inc.",29000,2022-05-04 23:05:45,2022-06-08 23:05:45,10.0,30.0,1.0
PO07393,Luka Agency,28000,2022-05-26 04:29:25,2022-06-30 04:29:25,1.0,1.0,1.0
PO07234,New Forge Engineering Pty Ltd,1007781-006,2022-04-13 23:39:26,2022-05-04 23:39:26,20.0,20.0,1.0
PO07234,New Forge Engineering Pty Ltd,1007932-006,2022-04-13 23:39:26,2022-04-20 23:39:26,20.0,20.0,1.0
PO07234,New Forge Engineering Pty Ltd,1007923-006,2022-04-13 23:39:26,2022-04-20 23:39:26,20.0,20.0,1.0
PO06368,Open Wiring Systems,1007844-004,2021-11-04 23:32:08,2021-12-02 23:32:08,30.0,4.0,0.13333333333333333
PO07231,FS,24015,2022-04-13 02:23:05,2022-05-18 02:23:05,1.0,1.0,1.0
PO07231,FS,29000,2022-04-13 02:23:05,2022-05-18 02:23:05,10.0,10.0,1.0
PO07232,Open Wiring Systems,29000,2022-04-13 03:42:05,2022-05-18 03:42:05,5.0,5.0,1.0
PO07106,SCORPTEC COMPUTERS,24015,2022-03-13 22:14:36,2022-04-17 22:14:36,1.0,0.0,0.0
PO07106,SCORPTEC COMPUTERS,29000,2022-03-13 22:14:36,2022-04-17 22:14:36,5.0,0.0,0.0
PO07291,"Mouser Electronics, Inc.",29000,2022-05-06 01:11:00,2022-06-10 01:11:00,110.0,165.0,0.0
PO07297,Lumas Hospitality,24015,2022-05-08 23:12:51,2022-06-12 23:12:51,1.0,1.0,1.0
PO07297,Lumas Hospitality,23430,2022-05-08 23:12:51,2022-05-15 23:12:51,1.0,1.0,1.0
PO07271,Trotec Laser,23008,2022-05-03 00:17:35,2022-06-07 00:17:35,1.0,40.0,1.0
PO07271,Trotec Laser,24015,2022-05-03 00:17:35,2022-06-07 00:17:35,1.0,1.0,1.0
PO07298,Sanitiser Solutions Australia,24015,2022-05-08 23:31:56,2022-06-12 23:31:56,1.0,1.0,1.0
PO07298,Sanitiser Solutions Australia,23008,2022-05-08 23:31:56,2022-06-12 23:31:56,1.0,9.0,1.0
PO07374,Mascot Fabrication P/L,60500,2022-05-20 05:17:42,2022-06-24 05:17:42,1.0,1.0,1.0
PO07376,Texas Instruments,29000,2022-05-22 22:57:09,2022-06-26 22:57:09,1.0,421.0,1.0
PO07282,Fairview Microwave,29000,2022-05-04 23:39:41,2022-06-08 23:39:41,5.0,5.0,1.0
PO07290,Oz Sticker Printing,29000,2022-05-06 01:00:44,2022-06-10 01:00:44,10.0,10.0,1.0
PO07208,FS,23502,2022-04-07 01:31:18,2022-04-14 01:31:18,40.0,40.0,1.0
PO07305,Wooriro,1007696-001,2022-05-10 23:32:38,2022-05-17 23:32:38,30.0,30.0,1.0
PO07339,FS,23502,2022-05-16 03:39:14,2022-05-23 03:39:14,12.0,20.0,1.0
PO06101,Fujian Hitronics Technologies Inc,1008335-001,2021-09-29 23:26:52,2021-11-17 23:26:52,25.0,25.0,1.0
PO06101,Fujian Hitronics Technologies Inc,1008336-001,2021-09-29 23:26:52,2021-11-17 23:26:52,10.0,10.0,1.0
PO06823,"Fuzhou Photop Optics Co., Ltd",1001078-003,2022-01-17 00:32:35,2022-03-07 00:32:35,15.0,15.0,1.0
PO06773,Grand Venture Technology,1007819-007,2022-01-04 23:48:05,2022-02-15 23:48:05,5.0,1.0,0.2
PO06773,Grand Venture Technology,1007822-008,2022-01-04 23:48:05,2022-02-15 23:48:05,5.0,1.0,0.2
PO07153,Grand Venture Technology,1007806-001,2022-03-25 04:25:42,2022-04-01 04:25:42,30.0,30.0,1.0
PO07153,Grand Venture Technology,1007805-001,2022-03-25 04:25:42,2022-05-06 04:25:42,10.0,10.0,1.0
PO07039,New Forge Engineering Pty Ltd,1007687-006,2022-02-28 22:47:00,2022-03-07 22:47:00,10.0,10.0,1.0
PO07039,New Forge Engineering Pty Ltd,1007727-005,2022-02-28 22:47:00,2022-03-07 22:47:00,10.0,10.0,1.0
PO07039,New Forge Engineering Pty Ltd,1007719-005,2022-02-28 22:47:00,2022-03-07 22:47:00,10.0,10.0,1.0
PO07039,New Forge Engineering Pty Ltd,1008385-003,2022-02-28 22:47:00,2022-03-07 22:47:00,10.0,10.0,1.0
PO07086,Jim (Wenjian) Li,23230,2022-03-08 23:48:02,2022-04-12 23:48:02,28.0,28.0,1.0
PO07307,Digi-Key Electronics,29000,2022-05-10 23:34:56,2022-06-14 23:34:56,1.0,219.0,1.0
PO07330,Element14 Pty Ltd,1007974-001,2022-05-12 23:57:43,2022-05-19 23:57:43,300.0,300.0,1.0
PO06919,Oxford Comma,28000,2022-02-06 21:58:52,2022-02-13 21:58:52,1.0,5.0,1.0
PO07428,Supagas Australia,23240,2022-06-06 23:23:48,2022-06-13 23:23:48,1.0,3.0,1.0
PO08190,Digi-Key Electronics,1009873-001,2022-11-18 00:33:35,2022-11-25 00:33:35,80.0,80.0,1.0
PO06829,Thorlabs Inc,60500,2022-01-18 00:53:04,2022-01-25 00:53:04,3.0,6.0,1.0
PO07270,"ALDEC,INC.",23500,2022-05-02 03:43:47,2022-05-09 03:43:47,1.0,8.0,1.0
PO07450,Rochester Electronics,29000,2022-06-08 23:50:40,2022-07-13 23:50:40,136.0,0.0,0.0
PO07335,Maytec Australia Pty Ltd,60500,2022-05-13 05:11:58,2022-05-20 05:11:58,50.0,55.0,0.0
PO07477,Network PCB,29000,2022-06-14 21:47:12,2022-07-19 21:47:12,1.0,0.0,0.0
PO07436,Lapp Australia Pty Ltd,1001403-001,2022-06-07 05:20:35,2022-06-28 05:20:35,50.0,50.0,1.0
PO07341,JC International Resources,29000,2022-05-16 04:24:34,2022-06-20 04:24:34,7.0,7.0,1.0
PO07375,JC International Resources,29000,2022-05-22 22:36:46,2022-06-26 22:36:46,110.0,110.0,1.0
PO07343,JC International Resources,29000,2022-05-17 00:44:51,2022-06-21 00:44:51,105.0,105.0,1.0
PO07293,Yellow Duck Baby Gifts & Hampers,23240,2022-05-06 03:58:14,2022-05-13 03:58:14,1.0,4.0,1.0
PO04898,ECP Engineering,1005724-001,2021-02-26 04:20:48,2021-04-02 04:20:48,8.0,8.0,1.0
PO04898,ECP Engineering,1005720-001,2021-02-26 04:20:48,2021-04-02 04:20:48,8.0,8.0,1.0
PO07023,Zhongshan Meisu Technology Co Ltd,29000,2022-02-23 08:58:31,2022-03-30 08:58:31,6.0,6.0,1.0
PO07478,Solid Photon Inc,29000,2022-06-14 22:56:26,2022-07-19 22:56:26,20.0,20.0,1.0
PO07077,New Forge Engineering Pty Ltd,23008,2022-03-07 23:55:32,2022-04-11 23:55:32,1.0,2.0,1.0
PO07316,J. C. ENGINEERING,60500,2022-05-11 04:36:34,2022-06-15 04:36:34,1.0,1.0,1.0
PO07355,Simbol Test Systems Inc,60500,2022-05-18 00:50:51,2022-06-22 00:50:51,1.0,6.0,1.0
PO07361,Australian Vaccine Services,23240,2022-05-18 23:34:26,2022-05-25 23:34:26,65.0,65.0,1.0
PO07358,"Mouser Electronics, Inc.",29000,2022-05-18 03:31:17,2022-06-22 03:31:17,10.0,10.0,1.0
PO07362,Digi-Key Electronics,29000,2022-05-18 23:47:07,2022-06-22 23:47:07,10.0,90.0,1.0
PO07284,Yellow Duck Baby Gifts & Hampers,23240,2022-05-05 01:08:13,2022-05-12 01:08:13,1.0,4.0,1.0
PO07283,Yellow Duck Baby Gifts & Hampers,23240,2022-05-05 01:04:40,2022-05-12 01:04:40,1.0,4.0,1.0
PO07340,Sunlite Electronic,23008,2022-05-16 03:50:05,2022-06-20 03:50:05,1.0,1.0,1.0
PO06906,ADEPT TURNKEY,60500,2022-02-03 01:30:33,2022-03-10 01:30:33,1.0,15.0,1.0
PO06775,Supagas Australia,23240,2022-01-06 04:02:11,2022-01-13 04:02:11,1.0,2.0,1.0
PO07178,Supagas Australia,23240,2022-04-03 23:31:37,2022-04-10 23:31:37,1.0,1.0,1.0
PO07367,Element14 Pty Ltd,29000,2022-05-19 02:26:37,2022-06-23 02:26:37,1.0,1.0,1.0
PO06843,Simultech Australia,60500,2022-01-19 02:49:20,2022-01-26 02:49:20,1.0,0.0,0.0
PO07348,AFW Technologies Pty Ltd,29000,2022-05-17 04:41:18,2022-06-21 04:41:18,8.0,8.0,1.0
PO07311,Acktar Ltd,1001761-001,2022-05-10 23:54:10,2022-06-07 23:54:10,10.0,10.0,1.0
PO07378,Officeworks Ltd.,23250,2022-05-23 01:35:00,2022-05-30 01:35:00,6.0,6.0,1.0
PO07324,Sunlite Electronic,1001149-030,2022-05-12 04:47:21,2022-05-19 04:47:21,5.0,5.0,1.0
PO07483,Nordson Australia Pty Ltd,60500,2022-06-15 00:00:44,2022-07-20 00:00:44,1.0,2.0,1.0
PO06892,Rebel Sport,23240,2022-02-01 01:19:00,2022-02-08 01:19:00,4.0,4.0,1.0
PO06789,Yellow Duck Baby Gifts & Hampers,23240,2022-01-10 03:11:02,2022-01-17 03:11:02,1.0,4.0,1.0
PO07397,Element14 Pty Ltd,60500,2022-05-26 05:14:27,2022-06-30 05:14:27,1.0,1.0,1.0
PO07394,Digi-Key Electronics,60500,2022-05-26 04:32:17,2022-06-30 04:32:17,2.0,6.0,1.0
PO07396,RS Components Pty Ltd,60500,2022-05-26 04:49:58,2022-06-30 04:49:58,1.0,52.0,1.0
PO07236,Grand Venture Technology,29000,2022-04-14 02:24:34,2022-05-19 02:24:34,5.0,5.0,1.0
PO07457,Digi-Key Electronics,29000,2022-06-10 03:45:31,2022-07-15 03:45:31,1.0,2.0,1.0
PO07405,SCORPTEC COMPUTERS,60500,2022-05-30 23:25:49,2022-07-04 23:25:49,1.0,3.0,1.0
PO06835,"Wellste Material CO.,LTD",29000,2022-01-18 05:38:43,2022-01-25 05:38:43,10.0,18.0,1.0
PO06990,HCL Technologies Ltd.,23220,2022-02-15 23:18:44,2022-02-22 23:18:44,352.0,352.0,1.0
PO07351,Element14 Pty Ltd,60500,2022-05-17 05:20:55,2022-06-21 05:20:55,1.0,1.0,1.0
PO07461,Digi-Key Electronics,29000,2022-06-10 05:12:02,2022-07-15 05:12:02,1.0,1.0,1.0
PO07102,HoneyBug,23240,2022-03-11 03:05:56,2022-03-18 03:05:56,1.0,2.0,1.0
PO06905,Officeworks Ltd.,23240,2022-02-03 00:57:19,2022-02-10 00:57:19,1.0,1.0,1.0
PO07096,"DJ MODEL & TOOLING CO.,LIMITED",23008,2022-03-10 04:10:56,2022-04-14 04:10:56,5.0,10.0,1.0
PO07514,Solid Photon Inc,29000,2022-07-26 03:38:01,2022-08-30 03:38:01,20.0,60.0,1.0
PO07392,shepson printing pty ltd,24023,2022-05-26 03:48:14,2022-06-02 03:48:14,1.0,1.0,1.0
PO07434,Mektronics Australia Pty Ltd,29000,2022-06-07 00:45:57,2022-07-12 00:45:57,4.0,4.0,1.0
PO07527,Texas Instruments,29000,2022-06-23 05:34:39,2022-07-28 05:34:39,10.0,30.0,1.0
PO07798,Downunder Pilot Shop,23008,2022-08-04 01:41:28,2022-09-08 01:41:28,1.0,1.0,1.0
PO07798,Downunder Pilot Shop,24015,2022-08-04 01:41:28,2022-09-08 01:41:28,1.0,1.0,1.0
PO07475,"Mouser Electronics, Inc.",29000,2022-06-14 03:49:12,2022-07-19 03:49:12,12.0,182.0,1.0
PO06839,JUICE PROMOTIONS AUSTRALIA,23240,2022-01-19 00:02:55,2022-01-26 00:02:55,1000.0,1000.0,1.0
PO07327,WH Williams Pty Ltd,29000,2022-05-12 23:00:27,2022-06-16 23:00:27,2.0,2.0,1.0
PO07587,Frost & Sullivan,28000,2022-06-30 02:40:01,2022-08-04 02:40:01,1.0,1.0,1.0
PO07513,Thorlabs Inc,60500,2022-06-21 02:08:25,2022-06-28 02:08:25,4.0,10.0,1.0
PO07409,PAKSMART Machinery,29000,2022-05-31 22:52:59,2022-07-05 22:52:59,4.0,4.0,1.0
PO07409,PAKSMART Machinery,24015,2022-05-31 22:52:59,2022-07-05 22:52:59,1.0,1.0,1.0
PO07532,Close The Loop,23430,2022-06-24 00:42:15,2022-07-01 00:42:15,4.0,4.0,1.0
PO07451,RS Components Pty Ltd,29000,2022-06-09 01:58:56,2022-06-16 01:58:56,2.0,2.0,1.0
PO07381,AFW Technologies Pty Ltd,24015,2022-05-23 04:12:44,2022-06-27 04:12:44,1.0,1.0,1.0
PO07381,AFW Technologies Pty Ltd,29000,2022-05-23 04:12:44,2022-06-27 04:12:44,4.0,14.0,1.0
PO07395,Altronics,60500,2022-05-26 04:38:20,2022-06-30 04:38:20,5.0,8.0,1.0
PO07359,Westfield Fasteners,1008854-001,2022-05-18 04:33:36,2022-05-25 04:33:36,300.0,300.0,1.0
PO07359,Westfield Fasteners,1009095-001,2022-05-18 04:33:36,2022-05-25 04:33:36,300.0,300.0,1.0
PO07359,Westfield Fasteners,1009096-001,2022-05-18 04:33:36,2022-05-25 04:33:36,800.0,800.0,1.0
PO07359,Westfield Fasteners,1009097-001,2022-05-18 04:33:36,2022-05-25 04:33:36,500.0,500.0,1.0
PO07359,Westfield Fasteners,1009098-001,2022-05-18 04:33:36,2022-05-25 04:33:36,500.0,500.0,1.0
PO07359,Westfield Fasteners,1009099-001,2022-05-18 04:33:36,2022-05-25 04:33:36,400.0,400.0,1.0
PO07295,JC International Resources,29000,2022-05-06 08:53:49,2022-06-10 08:53:49,5.0,0.0,0.0
PO07326,Element14 Pty Ltd,60500,2022-05-12 22:49:57,2022-06-16 22:49:57,1.0,1.0,1.0
PO07380,Digi-Key Electronics,1001568-001,2022-05-23 04:03:14,2022-06-13 04:03:14,3.0,3.0,1.0
PO07389,Digi-Key Electronics,29000,2022-05-24 02:30:08,2022-06-28 02:30:08,2.0,2.0,1.0
PO07440,New Forge Engineering Pty Ltd,1007687-006,2022-06-08 03:28:45,2022-06-15 03:28:45,10.0,10.0,1.0
PO07440,New Forge Engineering Pty Ltd,1007719-005,2022-06-08 03:28:45,2022-06-15 03:28:45,10.0,10.0,1.0
PO07440,New Forge Engineering Pty Ltd,1007686-004,2022-06-08 03:28:45,2022-06-15 03:28:45,15.0,15.0,1.0
PO07440,New Forge Engineering Pty Ltd,1008385-003,2022-06-08 03:28:45,2022-06-15 03:28:45,10.0,10.0,1.0
PO07440,New Forge Engineering Pty Ltd,1007727-005,2022-06-08 03:28:45,2022-06-15 03:28:45,10.0,10.0,1.0
PO07522,WH Williams Pty Ltd,29000,2022-06-22 01:34:01,2022-07-27 01:34:01,3.0,9.0,1.0
PO07415,AT Precision Tooling,23008,2022-06-01 01:31:27,2022-07-06 01:31:27,1.0,1.0,1.0
PO07054,HCL Technologies Ltd.,23220,2022-03-02 04:18:34,2022-03-09 04:18:34,352.0,352.0,1.0
PO07543,Trotec Laser,29000,2022-06-27 00:21:37,2022-08-01 00:21:37,2.0,2.0,1.0
PO07543,Trotec Laser,24015,2022-06-27 00:21:37,2022-08-01 00:21:37,1.0,1.0,1.0
PO07564,Custom Optics ,29000,2022-06-28 02:40:30,2022-08-02 02:40:30,1.0,1.0,1.0
PO07549,Toilet Paper Plus,23008,2022-06-27 02:59:28,2022-08-01 02:59:28,8.0,8.0,1.0
PO07406,NSK,29000,2022-05-31 01:38:56,2022-07-05 01:38:56,1.0,45.0,1.0
PO06992,AusOptic International Pty Ltd,29000,2022-02-15 23:31:48,2022-03-22 23:31:48,1.0,1.0,1.0
PO07319,RS Components Pty Ltd,29000,2022-05-11 22:44:27,2022-05-18 22:44:27,1.0,35.0,1.0
PO07176,SCORPTEC COMPUTERS,60500,2022-04-01 03:04:55,2022-05-06 03:04:55,1.0,6.0,1.0
PO07400,RS Components Pty Ltd,23008,2022-05-29 23:56:03,2022-06-05 23:56:03,1.0,1.0,1.0
PO07408,PAKSMART Machinery,23008,2022-05-31 22:46:45,2022-07-05 22:46:45,4.0,4.0,1.0
PO07408,PAKSMART Machinery,24015,2022-05-31 22:46:45,2022-07-05 22:46:45,1.0,1.0,1.0
PO07432,Northline Printing & Promotions,23240,2022-06-07 00:20:19,2022-06-14 00:20:19,160.0,160.0,1.0
PO07456,Ink Station,24023,2022-06-10 02:44:33,2022-06-17 02:44:33,1.0,1.0,1.0
PO07498,BIG W,24015,2022-06-16 02:51:04,2022-07-21 02:51:04,1.0,1.0,1.0
PO07498,BIG W,23250,2022-06-16 02:51:04,2022-07-21 02:51:04,7.0,7.0,1.0
PO07960,Mektronics Australia Pty Ltd,23008,2022-09-21 00:14:06,2022-10-26 00:14:06,5.0,0.0,0.0
PO07580,"Virtual Industries, Inc.",60500,2022-06-30 01:21:30,2022-08-04 01:21:30,1.0,5.0,0.0
PO07416,Digi-Key Electronics,29000,2022-06-01 02:16:06,2022-07-06 02:16:06,25.0,762.0,0.0
PO07418,Digi-Key Electronics,29000,2022-06-01 05:06:48,2022-07-06 05:06:48,10.0,13.0,0.0
PO07553,Intercad,23500,2022-06-27 04:08:27,2022-07-04 04:08:27,56.0,56.0,1.0
PO07431,Star Hygiene,23430,2022-06-07 00:17:19,2022-06-14 00:17:19,2.0,2.0,1.0
PO07431,Star Hygiene,24015,2022-06-07 00:17:19,2022-07-12 00:17:19,1.0,1.0,1.0
PO07452,Sanitiser Solutions Australia,23008,2022-06-09 02:34:52,2022-07-14 02:34:52,8.0,8.0,1.0
PO07452,Sanitiser Solutions Australia,24015,2022-06-09 02:34:52,2022-07-14 02:34:52,1.0,1.0,1.0
PO07500,United Equipment Pty Ltd,24015,2022-06-16 03:41:09,2022-07-21 03:41:09,2.0,3.0,1.0
PO07500,United Equipment Pty Ltd,27000,2022-06-16 03:41:09,2022-06-23 03:41:09,1.0,2.0,1.0
PO07500,United Equipment Pty Ltd,23250,2022-06-16 03:41:09,2022-07-21 03:41:09,1.0,1.0,1.0
PO07486,"Electronic Materials, Inc.",29000,2022-06-15 02:36:33,2022-07-20 02:36:33,1.0,1.0,1.0
PO07402,Dynamic Gift International Pty Ltd,24050,2022-05-30 00:28:27,2022-06-06 00:28:27,1.0,0.0,0.0
PO07402,Dynamic Gift International Pty Ltd,24015,2022-05-30 00:28:27,2022-07-04 00:28:27,1.0,1.0,1.0
PO07550,Rochester Electronics,29000,2022-07-11 03:15:37,2022-08-15 03:15:37,46.0,46.0,1.0
PO07467,Texas Instruments,29000,2022-06-13 23:49:12,2022-07-18 23:49:12,1.0,76.0,1.0
PO07593,Axetris,29000,2022-06-30 17:16:29,2022-08-04 17:16:29,1.0,0.0,0.0
PO07094,Fujian Hitronics Technologies Inc,29000,2022-03-09 22:39:47,2022-04-13 22:39:47,20.0,20.0,1.0
PO07548,Odoo Limited,23502,2022-06-27 02:30:21,2022-07-04 02:30:21,30.0,30.0,1.0
PO07407,Thorlabs Inc,29000,2022-05-31 21:32:17,2022-06-07 21:32:17,60.0,61.0,1.0
PO06771,Wooriro,1007696-001,2022-01-04 23:43:29,2022-01-11 23:43:29,10.0,10.0,1.0
PO07304,"DJ MODEL & TOOLING CO.,LIMITED",1003753-001,2022-05-10 23:26:18,2022-06-14 23:26:18,5.0,5.0,1.0
